contractid,customerid,activation_date,date_of_activity,sum_paid_to_date,arrears
4,20,2018/06/25 11:47,2019/11/03 00:00,430000,30655.7
4,20,2018/06/25 11:47,2019/11/04 00:00,430000,31384.3
4,20,2018/06/25 11:47,2019/11/05 00:00,430000,32112.9
4,20,2018/06/25 11:47,2019/11/06 00:00,430000,32841.49
4,20,2018/06/25 11:47,2019/11/07 00:00,430000,33570.09
4,20,2018/06/25 11:47,2019/11/08 00:00,430000,34298.69
4,20,2018/06/25 11:47,2019/11/09 00:00,430000,35027.29
4,20,2018/06/25 11:47,2019/11/10 00:00,430000,35755.88
4,20,2018/06/25 11:47,2019/11/11 00:00,430000,36484.48
4,20,2018/06/25 11:47,2019/11/12 00:00,450000,17213.08
4,20,2018/06/25 11:47,2019/11/13 00:00,450000,17941.68
4,20,2018/06/25 11:47,2019/11/14 00:00,450000,18670.27
4,20,2018/06/25 11:47,2019/11/15 00:00,450000,19398.87
4,20,2018/06/25 11:47,2019/11/16 00:00,450000,20127.47
4,20,2018/06/25 11:47,2019/11/17 00:00,450000,20856.06
4,20,2018/06/25 11:47,2019/11/18 00:00,450000,21584.66
4,20,2018/06/25 11:47,2019/11/19 00:00,450000,22313.26
4,20,2018/06/25 11:47,2019/11/20 00:00,450000,23041.86
4,20,2018/06/25 11:47,2019/11/21 00:00,450000,23770.45
4,20,2018/06/25 11:47,2019/11/24 00:00,450000,25956.25
4,20,2018/06/25 11:47,2019/11/25 00:00,450000,26684.84
4,20,2018/06/25 11:47,2019/11/26 00:00,450000,27413.44
4,20,2018/06/25 11:47,2019/11/27 00:00,450000,28142.04
4,20,2018/06/25 11:47,2019/11/28 00:00,450000,28870.64
4,20,2018/06/25 11:47,2019/11/29 00:00,450000,29599.23
4,20,2018/06/25 11:47,2019/11/30 00:00,450000,30327.83
4,20,2018/06/25 11:47,2019/12/01 00:00,450000,31056.43
4,20,2018/06/25 11:47,2019/12/02 00:00,450000,31785.03
4,20,2018/06/25 11:47,2019/12/03 00:00,450000,32513.62
4,20,2018/06/25 11:47,2019/12/04 00:00,450000,33242.22
4,20,2018/06/25 11:47,2019/12/05 00:00,470000,13970.82
4,20,2018/06/25 11:47,2019/12/06 00:00,470000,14699.42
4,20,2018/06/25 11:47,2019/12/07 00:00,470000,15428.01
4,20,2018/06/25 11:47,2019/12/08 00:00,470000,16156.61
4,20,2018/06/25 11:47,2019/12/09 00:00,470000,16885.21
4,20,2018/06/25 11:47,2019/12/10 00:00,470000,17613.8
4,20,2018/06/25 11:47,2019/12/11 00:00,470000,18342.4
4,20,2018/06/25 11:47,2019/12/12 00:00,470000,19071
4,20,2018/06/25 11:47,2019/12/13 00:00,470000,19799.6
4,20,2018/06/25 11:47,2019/12/14 00:00,470000,20528.19
4,20,2018/06/25 11:47,2019/12/15 00:00,470000,21256.79
4,20,2018/06/25 11:47,2019/12/16 00:00,470000,21985.39
4,20,2018/06/25 11:47,2019/12/17 00:00,470000,22713.99
4,20,2018/06/25 11:47,2019/12/18 00:00,470000,23442.58
4,20,2018/06/25 11:47,2019/12/19 00:00,470000,24171.18
4,20,2018/06/25 11:47,2019/12/20 00:00,470000,24899.78
4,20,2018/06/25 11:47,2019/12/21 00:00,470000,25628.38
4,20,2018/06/25 11:47,2019/12/22 00:00,470000,26356.97
4,20,2018/06/25 11:47,2019/12/23 00:00,470000,27085.57
4,20,2018/06/25 11:47,2019/12/24 00:00,470000,27814.17
4,20,2018/06/25 11:47,2019/12/25 00:00,470000,28542.77
4,20,2018/06/25 11:47,2019/12/26 00:00,470000,29271.36
4,20,2018/06/25 11:47,2019/12/27 00:00,470000,29999.96
4,20,2018/06/25 11:47,2019/12/28 00:00,470000,30728.56
4,20,2018/06/25 11:47,2019/12/29 00:00,470000,31457.15
4,20,2018/06/25 11:47,2019/12/30 00:00,470000,32185.75
4,20,2018/06/25 11:47,2019/12/31 00:00,470000,32914.35
4,20,2018/06/25 11:47,2020/01/01 00:00,470000,33642.95
4,20,2018/06/25 11:47,2020/01/02 00:00,470000,34371.54
4,20,2018/06/25 11:47,2020/01/03 00:00,470000,35100.14
4,20,2018/06/25 11:47,2020/01/04 00:00,470000,35828.74
4,20,2018/06/25 11:47,2020/01/05 00:00,470000,36557.34
4,20,2018/06/25 11:47,2020/01/06 00:00,490000,17285.93
4,20,2018/06/25 11:47,2020/01/07 00:00,490000,18014.53
4,20,2018/06/25 11:47,2020/01/08 00:00,490000,18743.13
4,20,2018/06/25 11:47,2020/01/09 00:00,490000,19471.73
4,20,2018/06/25 11:47,2020/01/10 00:00,490000,20200.32
4,20,2018/06/25 11:47,2020/01/11 00:00,490000,20928.92
4,20,2018/06/25 11:47,2020/01/12 00:00,490000,21657.52
4,20,2018/06/25 11:47,2020/01/13 00:00,490000,22386.12
4,20,2018/06/25 11:47,2020/01/14 00:00,490000,23114.71
4,20,2018/06/25 11:47,2020/01/15 00:00,490000,23843.31
4,20,2018/06/25 11:47,2020/01/16 00:00,490000,24571.91
4,20,2018/06/25 11:47,2020/01/17 00:00,490000,25300.5
4,20,2018/06/25 11:47,2020/01/18 00:00,490000,26029.1
4,20,2018/06/25 11:47,2020/01/19 00:00,490000,26757.7
4,20,2018/06/25 11:47,2020/01/20 00:00,490000,27486.3
4,20,2018/06/25 11:47,2020/01/21 00:00,490000,28214.89
4,20,2018/06/25 11:47,2020/01/22 00:00,490000,28943.49
4,20,2018/06/25 11:47,2020/01/23 00:00,490000,29672.09
4,20,2018/06/25 11:47,2020/01/24 00:00,490000,30400.69
4,20,2018/06/25 11:47,2020/01/25 00:00,490000,31129.28
4,20,2018/06/25 11:47,2020/01/26 00:00,490000,31857.88
4,20,2018/06/25 11:47,2020/01/27 00:00,490000,32586.48
4,20,2018/06/25 11:47,2020/01/28 00:00,490000,33315.08
4,20,2018/06/25 11:47,2020/01/29 00:00,490000,34043.67
4,20,2018/06/25 11:47,2020/01/30 00:00,490000,34772.27
4,20,2018/06/25 11:47,2020/01/31 00:00,490000,35500.87
4,20,2018/06/25 11:47,2020/02/01 00:00,490000,36229.47
4,20,2018/06/25 11:47,2020/02/02 00:00,490000,36958.06
4,20,2018/06/25 11:47,2020/02/03 00:00,510000,17686.66
4,20,2018/06/25 11:47,2020/02/04 00:00,510000,18415.26
4,20,2018/06/25 11:47,2020/02/05 00:00,510000,19143.86
4,20,2018/06/25 11:47,2020/02/06 00:00,510000,19872.45
4,20,2018/06/25 11:47,2020/02/07 00:00,510000,20601.05
4,20,2018/06/25 11:47,2020/02/08 00:00,510000,21329.65
4,20,2018/06/25 11:47,2020/02/09 00:00,510000,22058.24
4,20,2018/06/25 11:47,2020/02/10 00:00,510000,22786.84
4,20,2018/06/25 11:47,2020/02/11 00:00,510000,23515.44
4,20,2018/06/25 11:47,2020/02/12 00:00,510000,24244.04
4,20,2018/06/25 11:47,2020/02/13 00:00,510000,24972.63
4,20,2018/06/25 11:47,2020/02/14 00:00,510000,25701.23
3,4,2018/06/21 11:25,2019/10/28 00:00,397500,40434.43
3,4,2018/06/21 11:25,2019/10/29 00:00,397500,41221.31
3,4,2018/06/21 11:25,2019/10/30 00:00,397500,42008.2
3,4,2018/06/21 11:25,2019/10/31 00:00,397500,42795.08
3,4,2018/06/21 11:25,2019/11/01 00:00,397500,43581.97
3,4,2018/06/21 11:25,2019/11/02 00:00,407500,34368.85
3,4,2018/06/21 11:25,2019/11/03 00:00,407500,35155.74
3,4,2018/06/21 11:25,2019/11/04 00:00,407500,35942.62
3,4,2018/06/21 11:25,2019/11/05 00:00,407500,36729.51
3,4,2018/06/21 11:25,2019/11/06 00:00,407500,37516.39
3,4,2018/06/21 11:25,2019/11/07 00:00,407500,38303.28
3,4,2018/06/21 11:25,2019/11/08 00:00,407500,39090.16
3,4,2018/06/21 11:25,2019/11/09 00:00,407500,39877.05
3,4,2018/06/21 11:25,2019/11/10 00:00,407500,40663.93
3,4,2018/06/21 11:25,2019/11/11 00:00,407500,41450.82
3,4,2018/06/21 11:25,2019/11/12 00:00,407500,42237.7
3,4,2018/06/21 11:25,2019/11/13 00:00,407500,43024.59
3,4,2018/06/21 11:25,2019/11/14 00:00,407500,43811.48
3,4,2018/06/21 11:25,2019/11/15 00:00,407500,44598.36
3,4,2018/06/21 11:25,2019/11/16 00:00,407500,45385.25
3,4,2018/06/21 11:25,2019/11/17 00:00,407500,46172.13
3,4,2018/06/21 11:25,2019/11/18 00:00,407500,46959.02
3,4,2018/06/21 11:25,2019/11/19 00:00,421500,33745.9
3,4,2018/06/21 11:25,2019/11/20 00:00,421500,34532.79
3,4,2018/06/21 11:25,2019/11/21 00:00,421500,35319.67
3,4,2018/06/21 11:25,2019/11/24 00:00,421500,37680.33
3,4,2018/06/21 11:25,2019/11/25 00:00,421500,38467.21
3,4,2018/06/21 11:25,2019/11/26 00:00,421500,39254.1
3,4,2018/06/21 11:25,2019/11/27 00:00,421500,40040.98
3,4,2018/06/21 11:25,2019/11/28 00:00,421500,40827.87
3,4,2018/06/21 11:25,2019/11/29 00:00,421500,41614.75
3,4,2018/06/21 11:25,2019/11/30 00:00,421500,42401.64
3,4,2018/06/21 11:25,2019/12/01 00:00,421500,43188.52
3,4,2018/06/21 11:25,2019/12/02 00:00,421500,43975.41
3,4,2018/06/21 11:25,2019/12/03 00:00,421500,44762.3
3,4,2018/06/21 11:25,2019/12/04 00:00,421500,45549.18
3,4,2018/06/21 11:25,2019/12/05 00:00,421500,46336.07
3,4,2018/06/21 11:25,2019/12/06 00:00,421500,47122.95
3,4,2018/06/21 11:25,2019/12/07 00:00,431500,37909.84
3,4,2018/06/21 11:25,2019/12/08 00:00,431500,38696.72
3,4,2018/06/21 11:25,2019/12/09 00:00,431500,39483.61
3,4,2018/06/21 11:25,2019/12/10 00:00,431500,40270.49
3,4,2018/06/21 11:25,2019/12/11 00:00,431500,41057.38
3,4,2018/06/21 11:25,2019/12/12 00:00,431500,41844.26
3,4,2018/06/21 11:25,2019/12/13 00:00,431500,42631.15
3,4,2018/06/21 11:25,2019/12/14 00:00,431500,43418.03
3,4,2018/06/21 11:25,2019/12/15 00:00,431500,44204.92
3,4,2018/06/21 11:25,2019/12/16 00:00,431500,44991.8
3,4,2018/06/21 11:25,2019/12/17 00:00,431500,45778.69
3,4,2018/06/21 11:25,2019/12/18 00:00,431500,46565.57
3,4,2018/06/21 11:25,2019/12/19 00:00,431500,47352.46
3,4,2018/06/21 11:25,2019/12/20 00:00,431500,48139.34
3,4,2018/06/21 11:25,2019/12/22 00:00,445500,35713.11
3,4,2018/06/21 11:25,2019/12/23 00:00,445500,36500
3,4,2018/06/21 11:25,2019/12/24 00:00,445500,37286.89
3,4,2018/06/21 11:25,2019/12/25 00:00,445500,38073.77
3,4,2018/06/21 11:25,2019/12/26 00:00,445500,38860.66
3,4,2018/06/21 11:25,2019/12/27 00:00,445500,39647.54
3,4,2018/06/21 11:25,2019/12/28 00:00,445500,40434.43
3,4,2018/06/21 11:25,2019/12/29 00:00,445500,41221.31
3,4,2018/06/21 11:25,2019/12/30 00:00,445500,42008.2
3,4,2018/06/21 11:25,2019/12/31 00:00,445500,42795.08
3,4,2018/06/21 11:25,2020/01/01 00:00,445500,43581.97
3,4,2018/06/21 11:25,2020/01/02 00:00,445500,44368.85
3,4,2018/06/21 11:25,2020/01/03 00:00,445500,45155.74
3,4,2018/06/21 11:25,2020/01/04 00:00,445500,45942.62
3,4,2018/06/21 11:25,2020/01/05 00:00,445500,46729.51
3,4,2018/06/21 11:25,2020/01/06 00:00,445500,47516.39
3,4,2018/06/21 11:25,2020/01/07 00:00,445500,48303.28
3,4,2018/06/21 11:25,2020/01/08 00:00,445500,49090.16
3,4,2018/06/21 11:25,2020/01/09 00:00,455500,39877.05
3,4,2018/06/21 11:25,2020/01/10 00:00,455500,40663.93
3,4,2018/06/21 11:25,2020/01/11 00:00,455500,41450.82
3,4,2018/06/21 11:25,2020/01/12 00:00,455500,42237.7
